Produto,UF,Type,Years,Month,Percentage,Yearly_value,Cumulative_Prod,Monthly_Value
Milho 1 Safra,MG,Area Plantada,2012,1,0.0,1218.5,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2012,2,0.0,1218.5,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2012,3,0.0,1218.5,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2012,4,0.0,1218.5,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2012,5,0.0,1218.5,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2012,6,0.0,1218.5,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2012,7,0.0,1218.5,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2012,8,0.0,1149.8,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2012,9,0.0,1149.8,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2012,10,0.5250672536072389,1149.8,603.7223281976034,603.7223281976034
Milho 1 Safra,MG,Area Plantada,2012,11,1.0,1149.8,1149.8,546.0776718023966
Milho 1 Safra,MG,Area Plantada,2012,12,1.0,1149.8,1149.8,0.0
Milho 1 Safra,MG,Area Plantada,2013,1,0.0,1149.8,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2013,2,0.0,1149.8,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2013,3,0.0,1149.8,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2013,4,0.0,1149.8,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2013,5,0.0,1149.8,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2013,6,0.0,1149.8,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2013,7,0.0,1149.8,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2013,8,0.0,1098.0,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2013,9,0.0,1098.0,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2013,10,0.09859897283255048,1098.0,108.26167217014043,108.26167217014043
Milho 1 Safra,MG,Area Plantada,2013,11,0.847343605007829,1098.0,930.3832782985962,822.1216061284558
Milho 1 Safra,MG,Area Plantada,2013,12,1.0,1098.0,1098.0,167.61672170140378
Milho 1 Safra,MG,Area Plantada,2014,1,0.0,1098.0,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2014,2,0.0,1098.0,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2014,3,0.0,1098.0,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2014,4,0.0,1098.0,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2014,5,0.0,1098.0,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2014,6,0.0,1098.0,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2014,7,0.0,1098.0,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2014,8,0.0,1022.4,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2014,9,0.0,1022.4,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2014,10,0.40236716992509103,1022.4,411.38019453141305,411.38019453141305
Milho 1 Safra,MG,Area Plantada,2014,11,0.8780904555518722,1022.4,897.759681756234,486.379487224821
Milho 1 Safra,MG,Area Plantada,2014,12,1.0,1022.4,1022.4,124.64031824376593
Milho 1 Safra,MG,Area Plantada,2015,1,0.0,1022.4,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2015,2,0.0,1022.4,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2015,3,0.0,1022.4,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2015,4,0.0,1022.4,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2015,5,0.0,1022.4,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2015,6,0.0,1022.4,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2015,7,0.0,1022.4,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2015,8,0.0,837.4,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2015,9,0.07289850599146708,837.4,61.04520891725453,61.04520891725453
Milho 1 Safra,MG,Area Plantada,2015,10,0.15000000000000002,837.4,125.61000000000001,64.56479108274549
Milho 1 Safra,MG,Area Plantada,2015,11,0.8794815474133312,837.4,736.4778478039235,610.8678478039235
Milho 1 Safra,MG,Area Plantada,2015,12,1.0,837.4,837.4,100.92215219607647
Milho 1 Safra,MG,Area Plantada,2016,1,0.0,837.4,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2016,2,0.0,837.4,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2016,3,0.0,837.4,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2016,4,0.0,837.4,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2016,5,0.0,837.4,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2016,6,0.0,837.4,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2016,7,0.0,837.4,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2016,8,0.0,909.4,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2016,9,0.04,909.4,36.376,36.376
Milho 1 Safra,MG,Area Plantada,2016,10,0.10788883151573118,909.4,98.11410338040594,61.73810338040594
Milho 1 Safra,MG,Area Plantada,2016,11,0.6664463492925932,909.4,606.0663100466842,507.95220666627824
Milho 1 Safra,MG,Area Plantada,2016,12,1.0,909.4,909.4,303.3336899533158
Milho 1 Safra,MG,Area Plantada,2017,1,1.0,909.4,909.4,0.0
Milho 1 Safra,MG,Area Plantada,2017,2,0.0,909.4,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2017,3,0.0,909.4,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2017,4,0.0,909.4,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2017,5,0.0,909.4,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2017,6,0.0,909.4,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2017,7,0.0,909.4,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2017,8,0.0,825.7,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2017,9,0.0,825.7,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2017,10,0.34416849360248053,825.7,284.1799251675682,284.1799251675682
Milho 1 Safra,MG,Area Plantada,2017,11,0.9469681481421408,825.7,781.9115999209657,497.73167475339756
Milho 1 Safra,MG,Area Plantada,2017,12,1.0,825.7,825.7,43.78840007903432
Milho 1 Safra,MG,Area Plantada,2018,1,1.0,825.7,825.7,0.0
Milho 1 Safra,MG,Area Plantada,2018,2,0.0,825.7,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2018,3,0.0,825.7,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2018,4,0.0,825.7,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2018,5,0.0,825.7,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2018,6,0.0,825.7,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2018,7,0.0,825.7,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2018,8,0.0,748.9,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2018,9,0.0,748.9,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2018,10,0.10859317061668922,748.9,81.32542547483855,81.32542547483855
Milho 1 Safra,MG,Area Plantada,2018,11,0.9720052827779395,748.9,727.9347562723989,646.6093307975603
Milho 1 Safra,MG,Area Plantada,2018,12,1.0,748.9,748.9,20.96524372760109
Milho 1 Safra,MG,Area Plantada,2019,1,0.0,748.9,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2019,2,0.0,748.9,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2019,3,0.0,748.9,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2019,4,0.0,748.9,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2019,5,0.0,748.9,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2019,6,0.0,748.9,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2019,7,0.0,748.9,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2019,8,0.0,738.9,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2019,9,0.007107593529631298,738.9,5.2518008590445655,0.0
Milho 1 Safra,MG,Area Plantada,2019,10,0.35356029844892384,738.9,261.2457045239098,0.0
Milho 1 Safra,MG,Area Plantada,2019,11,0.9605718871838546,738.9,709.7665674401501,0.0
Milho 1 Safra,MG,Area Plantada,2019,12,1.0,738.9,738.9,0.0
Milho 1 Safra,MG,Area Plantada,2020,1,0.0,738.9,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2020,2,0.0,738.9,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2020,3,0.0,738.9,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2020,4,0.0,738.9,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2020,5,0.0,738.9,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2020,6,0.0,738.9,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2020,7,0.0,738.9,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2020,8,0.0,0.0,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2020,9,0.0,0.0,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2020,10,0.0,0.0,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2020,11,0.0,0.0,0.0,0.0
Milho 1 Safra,MG,Area Plantada,2020,12,0.0,0.0,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2012,1,0.0,977.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2012,2,0.0,977.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2012,3,0.0,977.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2012,4,0.0,977.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2012,5,0.0,977.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2012,6,0.0,977.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2012,7,0.0,977.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2012,8,0.0,878.1,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2012,9,0.7844076175981539,878.1,688.788329012939,688.788329012939
Milho 1 Safra,PR,Area Plantada,2012,10,0.9657800922551619,878.1,848.0514990092577,159.26316999631865
Milho 1 Safra,PR,Area Plantada,2012,11,1.0,878.1,878.1,30.048500990742355
Milho 1 Safra,PR,Area Plantada,2012,12,1.0,878.1,878.1,0.0
Milho 1 Safra,PR,Area Plantada,2013,1,0.0,878.1,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2013,2,0.0,878.1,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2013,3,0.0,878.1,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2013,4,0.0,878.1,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2013,5,0.0,878.1,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2013,6,0.0,878.1,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2013,7,0.0,878.1,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2013,8,0.0,665.2,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2013,9,0.6219224596059533,665.2,413.70282012988014,413.70282012988014
Milho 1 Safra,PR,Area Plantada,2013,10,0.9137205658350568,665.2,607.8069203934798,194.10410026359966
Milho 1 Safra,PR,Area Plantada,2013,11,1.0,665.2,665.2,57.393079606520246
Milho 1 Safra,PR,Area Plantada,2013,12,1.0,665.2,665.2,0.0
Milho 1 Safra,PR,Area Plantada,2014,1,0.0,665.2,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2014,2,0.0,665.2,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2014,3,0.0,665.2,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2014,4,0.0,665.2,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2014,5,0.0,665.2,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2014,6,0.0,665.2,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2014,7,0.0,665.2,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2014,8,0.0,542.5,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2014,9,0.4895224813274324,542.5,265.5659461201321,265.5659461201321
Milho 1 Safra,PR,Area Plantada,2014,10,0.8758617701854322,542.5,475.15501032559695,209.58906420546487
Milho 1 Safra,PR,Area Plantada,2014,11,1.0,542.5,542.5,67.34498967440305
Milho 1 Safra,PR,Area Plantada,2014,12,1.0,542.5,542.5,0.0
Milho 1 Safra,PR,Area Plantada,2015,1,0.0,542.5,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2015,2,0.0,542.5,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2015,3,0.0,542.5,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2015,4,0.0,542.5,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2015,5,0.0,542.5,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2015,6,0.0,542.5,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2015,7,0.0,542.5,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2015,8,0.0,414.1,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2015,9,0.7843694496343447,414.1,324.8073890935822,324.8073890935822
Milho 1 Safra,PR,Area Plantada,2015,10,0.9699166352870381,414.1,401.6424786723625,76.8350895787803
Milho 1 Safra,PR,Area Plantada,2015,11,1.0,414.1,414.1,12.45752132763755
Milho 1 Safra,PR,Area Plantada,2015,12,1.0,414.1,414.1,0.0
Milho 1 Safra,PR,Area Plantada,2016,1,0.0,414.1,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2016,2,0.0,414.1,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2016,3,0.0,414.1,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2016,4,0.0,414.1,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2016,5,0.0,414.1,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2016,6,0.0,414.1,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2016,7,0.0,414.1,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2016,8,0.0,507.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2016,9,0.6107811452830654,507.7,310.0935874602123,310.0935874602123
Milho 1 Safra,PR,Area Plantada,2016,10,0.951174570750185,507.7,482.9113295698689,172.8177421096566
Milho 1 Safra,PR,Area Plantada,2016,11,1.0,507.7,507.7,24.788670430131106
Milho 1 Safra,PR,Area Plantada,2016,12,1.0,507.7,507.7,0.0
Milho 1 Safra,PR,Area Plantada,2017,1,1.0,507.7,507.7,0.0
Milho 1 Safra,PR,Area Plantada,2017,2,0.0,507.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2017,3,0.0,507.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2017,4,0.0,507.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2017,5,0.0,507.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2017,6,0.0,507.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2017,7,0.0,507.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2017,8,0.03583978717818759,330.0,11.827129768801903,11.827129768801903
Milho 1 Safra,PR,Area Plantada,2017,9,0.5968903757909417,330.0,196.97382401101078,185.14669424220887
Milho 1 Safra,PR,Area Plantada,2017,10,0.9809871351131655,330.0,323.7257545873446,126.75193057633385
Milho 1 Safra,PR,Area Plantada,2017,11,1.0,330.0,330.0,6.274245412655375
Milho 1 Safra,PR,Area Plantada,2017,12,1.0,330.0,330.0,0.0
Milho 1 Safra,PR,Area Plantada,2018,1,1.0,330.0,330.0,0.0
Milho 1 Safra,PR,Area Plantada,2018,2,0.0,330.0,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2018,3,0.0,330.0,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2018,4,0.0,330.0,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2018,5,0.0,330.0,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2018,6,0.0,330.0,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2018,7,0.0,330.0,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2018,8,0.028832453514193796,357.7,10.31336862202712,10.31336862202712
Milho 1 Safra,PR,Area Plantada,2018,9,0.27546836368177957,357.7,98.53503368897255,88.22166506694543
Milho 1 Safra,PR,Area Plantada,2018,10,0.9597842474432269,357.7,343.31482531044225,244.7797916214697
Milho 1 Safra,PR,Area Plantada,2018,11,1.0,357.7,357.7,14.385174689557743
Milho 1 Safra,PR,Area Plantada,2018,12,1.0,357.7,357.7,0.0
Milho 1 Safra,PR,Area Plantada,2019,1,0.0,357.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2019,2,0.0,357.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2019,3,0.0,357.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2019,4,0.0,357.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2019,5,0.0,357.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2019,6,0.0,357.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2019,7,0.0,357.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2019,8,0.0,337.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2019,9,0.6725848715274477,337.7,227.13191111481908,0.0
Milho 1 Safra,PR,Area Plantada,2019,10,0.94308766788288,337.7,318.48070544404857,0.0
Milho 1 Safra,PR,Area Plantada,2019,11,1.0,337.7,337.7,0.0
Milho 1 Safra,PR,Area Plantada,2019,12,1.0,337.7,337.7,0.0
Milho 1 Safra,PR,Area Plantada,2020,1,0.0,337.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2020,2,0.0,337.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2020,3,0.0,337.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2020,4,0.0,337.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2020,5,0.0,337.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2020,6,0.0,337.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2020,7,0.0,337.7,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2020,8,0.0,0.0,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2020,9,0.0,0.0,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2020,10,0.0,0.0,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2020,11,0.0,0.0,0.0,0.0
Milho 1 Safra,PR,Area Plantada,2020,12,0.0,0.0,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2012,1,0.0,1113.5,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2012,2,0.0,1113.5,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2012,3,0.0,1113.5,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2012,4,0.0,1113.5,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2012,5,0.0,1113.5,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2012,6,0.0,1113.5,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2012,7,0.0,1113.5,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2012,8,0.0,1033.3,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2012,9,0.7231807518818768,1033.3,747.2626709195433,747.2626709195433
Milho 1 Safra,RS,Area Plantada,2012,10,0.9177725433030769,1033.3,948.3343689950693,201.071698075526
Milho 1 Safra,RS,Area Plantada,2012,11,1.0,1033.3,1033.3,84.96563100493063
Milho 1 Safra,RS,Area Plantada,2012,12,1.0,1033.3,1033.3,0.0
Milho 1 Safra,RS,Area Plantada,2013,1,0.0,1033.3,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2013,2,0.0,1033.3,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2013,3,0.0,1033.3,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2013,4,0.0,1033.3,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2013,5,0.0,1033.3,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2013,6,0.0,1033.3,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2013,7,0.0,1033.3,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2013,8,0.0,1031.2,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2013,9,0.7646914916677957,1031.2,788.549866207831,788.549866207831
Milho 1 Safra,RS,Area Plantada,2013,10,0.9409329991419411,1031.2,970.2901087151697,181.74024250733873
Milho 1 Safra,RS,Area Plantada,2013,11,1.0,1031.2,1031.2,60.90989128483034
Milho 1 Safra,RS,Area Plantada,2013,12,1.0,1031.2,1031.2,0.0
Milho 1 Safra,RS,Area Plantada,2014,1,0.0,1031.2,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2014,2,0.0,1031.2,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2014,3,0.0,1031.2,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2014,4,0.0,1031.2,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2014,5,0.0,1031.2,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2014,6,0.0,1031.2,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2014,7,0.0,1031.2,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2014,8,0.0,941.0,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2014,9,0.6453569586181248,941.0,607.2808980596554,607.2808980596554
Milho 1 Safra,RS,Area Plantada,2014,10,0.8928312714922799,941.0,840.1542264742354,232.87332841458
Milho 1 Safra,RS,Area Plantada,2014,11,1.0,941.0,941.0,100.84577352576457
Milho 1 Safra,RS,Area Plantada,2014,12,1.0,941.0,941.0,0.0
Milho 1 Safra,RS,Area Plantada,2015,1,0.0,941.0,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2015,2,0.0,941.0,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2015,3,0.0,941.0,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2015,4,0.0,941.0,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2015,5,0.0,941.0,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2015,6,0.0,941.0,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2015,7,0.0,941.0,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2015,8,0.0,823.0,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2015,9,0.717224004328586,823.0,590.2753555624263,590.2753555624263
Milho 1 Safra,RS,Area Plantada,2015,10,0.9523693694564146,823.0,783.7999910626293,193.52463550020298
Milho 1 Safra,RS,Area Plantada,2015,11,1.0,823.0,823.0,39.20000893737074
Milho 1 Safra,RS,Area Plantada,2015,12,1.0,823.0,823.0,0.0
Milho 1 Safra,RS,Area Plantada,2016,1,0.0,823.0,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2016,2,0.0,823.0,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2016,3,0.0,823.0,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2016,4,0.0,823.0,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2016,5,0.0,823.0,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2016,6,0.0,823.0,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2016,7,0.0,823.0,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2016,8,0.0,804.9,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2016,9,0.7361228679326609,804.9,592.5052963989988,592.5052963989988
Milho 1 Safra,RS,Area Plantada,2016,10,0.9694460415221275,804.9,780.3071188211604,187.80182242216165
Milho 1 Safra,RS,Area Plantada,2016,11,1.0,804.9,804.9,24.592881178839548
Milho 1 Safra,RS,Area Plantada,2016,12,1.0,804.9,804.9,0.0
Milho 1 Safra,RS,Area Plantada,2017,1,1.0,804.9,804.9,0.0
Milho 1 Safra,RS,Area Plantada,2017,2,0.0,804.9,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2017,3,0.0,804.9,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2017,4,0.0,804.9,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2017,5,0.0,804.9,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2017,6,0.0,804.9,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2017,7,0.0,804.9,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2017,8,0.1393365561770521,728.4,101.49274751936474,101.49274751936474
Milho 1 Safra,RS,Area Plantada,2017,9,0.5834750717928928,728.4,425.0032422939431,323.5104947745784
Milho 1 Safra,RS,Area Plantada,2017,10,0.9808738667188933,728.4,714.4685245180418,289.4652822240987
Milho 1 Safra,RS,Area Plantada,2017,11,1.0,728.4,728.4,13.93147548195816
Milho 1 Safra,RS,Area Plantada,2017,12,1.0,728.4,728.4,0.0
Milho 1 Safra,RS,Area Plantada,2018,1,1.0,728.4,728.4,0.0
Milho 1 Safra,RS,Area Plantada,2018,2,0.0,728.4,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2018,3,0.0,728.4,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2018,4,0.0,728.4,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2018,5,0.0,728.4,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2018,6,0.0,728.4,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2018,7,0.0,728.4,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2018,8,0.16716578331348417,753.9,126.0262840400357,126.0262840400357
Milho 1 Safra,RS,Area Plantada,2018,9,0.7484326761709816,753.9,564.243394565303,438.2171105252673
Milho 1 Safra,RS,Area Plantada,2018,10,0.969431423198931,753.9,730.8543499496741,166.6109553843711
Milho 1 Safra,RS,Area Plantada,2018,11,1.0,753.9,753.9,23.04565005032589
Milho 1 Safra,RS,Area Plantada,2018,12,1.0,753.9,753.9,0.0
Milho 1 Safra,RS,Area Plantada,2019,1,0.0,753.9,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2019,2,0.0,753.9,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2019,3,0.0,753.9,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2019,4,0.0,753.9,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2019,5,0.0,753.9,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2019,6,0.0,753.9,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2019,7,0.0,753.9,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2019,8,0.21684022519402585,718.9,155.88643789198517,0.0
Milho 1 Safra,RS,Area Plantada,2019,9,0.7551129650888236,718.9,542.8507106023553,0.0
Milho 1 Safra,RS,Area Plantada,2019,10,0.9861243646623816,718.9,708.9248057557861,0.0
Milho 1 Safra,RS,Area Plantada,2019,11,1.0,718.9,718.9,0.0
Milho 1 Safra,RS,Area Plantada,2019,12,1.0,718.9,718.9,0.0
Milho 1 Safra,RS,Area Plantada,2020,1,0.0,718.9,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2020,2,0.0,718.9,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2020,3,0.0,718.9,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2020,4,0.0,718.9,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2020,5,0.0,718.9,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2020,6,0.0,718.9,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2020,7,0.0,718.9,0.0,0.0
Milho 1 Safra,RS,Area Plantada,2020,8,0.0,0.0,0.0,0.0
